stock_code,start_date,sw_level_1,sw_level_2,sw_level_3
002464,2021-07-30,传媒,游戏Ⅱ,游戏Ⅲ
002465,2010-08-12,,,
002465,2014-01-01,通信,,
002465,2019-07-24,国防军工,地面兵装Ⅱ,地面兵装Ⅲ
002465,2021-07-30,国防军工,军工电子Ⅱ,军工电子Ⅲ
002466,2010-08-12,有色金属,,
002466,2014-01-01,有色金属,,
002466,2021-07-30,有色金属,能源金属,锂
002467,2010-08-18,,,
002467,2014-01-01,通信,,
002467,2021-07-30,通信,通信服务,通信应用增值服务
002468,2010-09-08,,,
002468,2014-01-01,建筑材料,装修建材,其他建材
002468,2021-07-30,交通运输,物流,快递
002469,2010-08-30,,,
002469,2011-10-10,,,
002469,2014-01-01,建筑装饰,专业工程,化学工程
002470,2010-09-08,基础化工,,
002470,2011-01-10,基础化工,,
002470,2021-07-30,基础化工,农化制品,复合肥
002471,2010-09-01,,,
002471,2014-01-01,电力设备,,
002471,2021-07-30,电力设备,电网设备,线缆部件及其他
002472,2010-08-20,,,
002472,2014-01-01,汽车,,
002472,2021-07-30,汽车,汽车零部件,底盘与发动机系统
002473,2010-01-30,家用电器,,
002473,2021-07-30,家用电器,小家电,厨房小家电
002474,2010-09-06,,,
002474,2014-01-01,计算机,,
002474,2021-07-30,计算机,IT服务Ⅱ,IT服务Ⅲ
002475,2010-09-14,电子,,
002475,2011-01-10,电子,,
002475,2021-07-30,电子,消费电子,消费电子零部件及组装
002476,2010-01-14,基础化工,化学制品,其他化学制品
002476,2021-07-30,石油石化,炼化及贸易,其他石化
002477,2010-09-06,农林牧渔,,
002477,2011-01-10,农林牧渔,,
002478,2010-09-10,,,
002478,2012-01-08,钢铁,,
002478,2021-07-30,钢铁,特钢Ⅱ,特钢Ⅲ
002479,2010-01-20,公用事业,,
002479,2021-07-30,公用事业,电力,热力服务
002480,2010-09-01,,,
002480,2014-01-01,机械设备,,
002480,2021-07-30,机械设备,通用设备,金属制品
002480,2023-07-06,公用事业,,
002481,2010-09-20,食品饮料,,
002481,2011-01-10,食品饮料,食品加工,其他食品
002481,2021-07-30,农林牧渔,农产品加工,其他农产品加工
002482,2010-09-08,,,
002482,2014-01-01,建筑装饰,装修装饰Ⅱ,装修装饰Ⅲ
002483,2010-09-17,,,
002483,2014-01-01,机械设备,,
002483,2021-07-30,机械设备,专用设备,能源及重型设备
002484,2010-09-25,电子,,
002484,2011-01-10,电子,元件,被动元件
002485,2010-09-17,纺织服饰,,
002485,2011-01-10,纺织服饰,,
002485,2021-07-30,纺织服饰,服装家纺,非运动服装
002486,2010-09-27,纺织服饰,,
002486,2011-01-10,纺织服饰,,
002486,2021-07-30,纺织服饰,纺织制造,其他纺织
002487,2010-09-17,,,
002487,2014-01-01,机械设备,,
002487,2021-07-30,电力设备,风电设备,风电零部件
002488,2010-10-12,,,
002488,2014-01-01,汽车,,
002488,2021-07-30,汽车,汽车零部件,轮胎轮毂
002489,2010-01-11,轻工制造,,
002489,2021-07-30,轻工制造,家居用品,成品家居
002490,2010-10-11,,,
002490,2014-01-01,机械设备,专用设备,能源及重型设备
002491,2010-10-08,,,
002491,2014-01-01,通信,,
002491,2021-07-30,通信,通信设备,通信线缆及配套
002492,2010-01-20,交通运输,,
002492,2021-07-30,交通运输,物流,仓储物流
002493,2010-10-20,基础化工,,
002493,2011-01-10,基础化工,化学纤维,涤纶
002493,2021-07-30,石油石化,炼化及贸易,炼油化工
002494,2010-10-20,纺织服饰,,
002494,2011-01-10,纺织服饰,,
002494,2021-07-30,纺织服饰,服装家纺,非运动服装
002495,2010-10-20,食品饮料,,
002495,2011-01-10,食品饮料,,
002495,2021-07-30,食品饮料,调味发酵品Ⅱ,调味发酵品Ⅲ
002496,2010-01-27,基础化工,,
002496,2021-07-30,基础化工,农化制品,农药
002497,2010-01-27,基础化工,化学制品,民爆制品
002497,2022-07-29,有色金属,能源金属,锂
002498,2010-10-27,,,
002498,2014-01-01,电力设备,,
002498,2021-07-30,电力设备,电网设备,线缆部件及其他
002499,2010-10-27,公用事业,,
002499,2011-10-10,,,
002499,2014-01-01,机械设备,,
002499,2019-07-24,公用事业,,
002499,2021-07-30,公用事业,电力,光伏发电
002499,2022-07-29,商贸零售,互联网电商,电商服务
002500,2010-11-01,,,
002500,2014-01-01,非银金融,证券Ⅱ,证券Ⅲ
002501,2010-11-03,有色金属,,
002501,2014-01-01,有色金属,工业金属,铝
002502,2010-11-03,轻工制造,,
002502,2011-01-10,轻工制造,,
002502,2017-05-26,传媒,,
002502,2017-06-29,传媒,,
002502,2021-07-30,传媒,影视院线,影视动漫制作
002502,2022-07-29,传媒,游戏Ⅱ,游戏Ⅲ
002502,2023-07-06,有色金属,,
002503,2010-11-03,纺织服饰,,
002503,2011-01-10,纺织服饰,,
002503,2021-07-30,纺织服饰,服装家纺,非运动服装
002504,2010-01-08,电子,半导体,分立器件
002504,2015-07-01,建筑装饰,装修装饰Ⅱ,装修装饰Ⅲ
002505,2010-11-08,农林牧渔,,
002505,2011-01-10,农林牧渔,,
002505,2019-07-24,商贸零售,贸易Ⅱ,贸易Ⅲ
002505,2021-07-30,农林牧渔,养殖业,其他养殖
002506,2010-11-08,电子,半导体,半导体材料
002506,2011-10-10,,,
002506,2014-01-01,电力设备,,
002506,2021-07-30,电力设备,光伏设备,光伏电池组件
002507,2010-11-10,食品饮料,,
002507,2011-01-10,食品饮料,食品加工,其他食品
002507,2021-07-30,食品饮料,调味发酵品Ⅱ,调味发酵品Ⅲ
002508,2010-01-10,家用电器,,
002508,2021-07-30,家用电器,厨卫电器,厨房电器
002509,2010-11-10,,,
002509,2011-10-10,,,
002509,2014-01-01,机械设备,专用设备,楼宇设备
002510,2010-11-15,,,
002510,2011-10-10,,,
002510,2014-01-01,机械设备,通用设备,磨具磨料
002510,2017-06-29,汽车,,
002510,2021-07-30,汽车,汽车零部件,其他汽车零部件
002511,2010-01-15,轻工制造,,
002511,2021-07-30,美容护理,个护用品,生活用纸
002512,2010-01-22,电子,其他电子Ⅱ,其他电子Ⅲ
002512,2018-06-19,计算机,,
002512,2021-07-30,计算机,计算机设备,其他计算机设备
002513,2010-01-22,基础化工,,
002513,2021-07-30,基础化工,农化制品,农药
002514,2010-11-22,,,
002514,2011-10-10,,,
002514,2014-01-01,机械设备,,
002514,2021-07-30,机械设备,通用设备,金属制品
002515,2010-11-22,食品饮料,,
002515,2011-01-10,食品饮料,食品加工,肉制品
002516,2010-11-24,纺织服饰,纺织制造,棉纺
002516,2011-01-10,纺织服饰,纺织制造,其他纺织
002516,2019-07-24,汽车,,
002516,2021-07-30,汽车,汽车零部件,车身附件及饰件
002517,2010-11-24,纺织服饰,,
002517,2011-01-10,纺织服饰,纺织制造,辅料
002517,2011-10-10,传媒,,
002517,2021-07-30,传媒,游戏Ⅱ,游戏Ⅲ
002518,2010-11-24,,,
002518,2011-10-10,,,
002518,2014-01-01,电力设备,,
002518,2021-07-30,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ
002519,2010-01-24,家用电器,黑色家电,其他黑色家电
002519,2023-08-24,国防军工,,
002520,2010-12-01,,,
002520,2014-01-01,机械设备,通用设备,机床工具
002521,2010-01-01,轻工制造,,
002521,2021-07-30,轻工制造,造纸,特种纸
002522,2010-01-01,轻工制造,,
002522,2021-07-30,基础化工,塑料,膜材料
002523,2010-12-01,,,
002523,2014-01-01,机械设备,,
002523,2021-07-30,机械设备,专用设备,能源及重型设备
002524,2010-12-08,,,
002524,2011-10-10,,,
002524,2014-01-01,建筑装饰,专业工程,钢结构
002524,2017-06-29,公用事业,燃气Ⅱ,燃气Ⅲ
002524,2019-07-24,医药生物,,
002524,2021-07-30,医药生物,医疗服务,医院
002525,2010-01-08,食品饮料,,
002526,2010-12-08,,,
002526,2014-01-01,机械设备,专用设备,能源及重型设备
002527,2010-12-15,,,
002527,2014-01-01,电力设备,,
002527,2021-07-30,机械设备,自动化设备,机器人
002528,2010-12-15,,,
002528,2011-10-10,,,
002528,2014-01-01,计算机,,
002528,2021-07-30,计算机,计算机设备,安防设备
002529,2010-12-15,,,
002529,2014-01-01,机械设备,专用设备,其他专用设备
002530,2010-12-22,,,
002530,2014-01-01,机械设备,通用设备,其他通用设备
002530,2018-07-13,计算机,,
002530,2021-07-30,计算机,IT服务Ⅱ,IT服务Ⅲ
002531,2010-12-22,,,
002531,2014-01-01,电力设备,,
002531,2021-07-30,电力设备,风电设备,风电零部件
002532,2010-12-22,,,
002532,2014-01-01,机械设备,通用设备,其他通用设备
002532,2021-07-30,有色金属,工业金属,铝
002533,2010-12-22,,,
002533,2014-01-01,电力设备,,
002533,2021-07-30,电力设备,电网设备,线缆部件及其他
002534,2010-12-29,,,
002534,2014-01-01,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ
002534,2021-07-30,电力设备,其他电源设备Ⅱ,火电设备
002535,2010-12-29,,,
002535,2014-01-01,机械设备,专用设备,能源及重型设备
002536,2010-12-29,,,
002536,2014-01-01,汽车,,
002536,2021-07-30,汽车,汽车零部件,底盘与发动机系统
002537,2010-12-29,,,
002537,2014-01-01,机械设备,,
002537,2019-07-24,计算机,,
002537,2021-07-30,汽车,汽车零部件,车身附件及饰件
002538,2011-01-06,基础化工,,
002538,2011-01-10,基础化工,,
002538,2021-07-30,基础化工,农化制品,复合肥
002539,2011-01-06,基础化工,,
002539,2011-01-10,基础化工,,
002539,2021-07-30,基础化工,农化制品,复合肥
002540,2011-01-06,有色金属,,
002540,2014-01-01,有色金属,工业金属,铝
002541,2011-01-06,,,
002541,2011-10-10,,,
002541,2014-01-01,建筑装饰,专业工程,钢结构
002542,2011-01-19,,,
002542,2011-10-10,,,
002542,2014-01-01,建筑装饰,专业工程,其他专业工程
002543,2011-01-19,家用电器,,
002543,2021-07-30,家用电器,厨卫电器,卫浴电器
002544,2011-01-19,,,
002544,2014-01-01,通信,,
002544,2021-07-30,通信,通信服务,通信工程及服务
002545,2011-01-25,,,
002545,2014-01-01,电力设备,,
002545,2015-07-01,建筑装饰,专业工程,钢结构
002545,2019-07-24,基础化工,,
002545,2021-07-30,建筑装饰,专业工程,钢结构
002545,2022-07-29,基础化工,农化制品,钾肥
002546,2011-01-25,,,
002546,2014-01-01,电力设备,,
002546,2021-07-30,电力设备,电网设备,电工仪器仪表
002547,2011-01-10,电子,,
002547,2011-02-09,,,
002547,2011-10-10,电子,,
002547,2021-07-30,电子,消费电子,消费电子零部件及组装
002547,2022-07-29,汽车,汽车零部件,其他汽车零部件
002548,2011-01-09,农林牧渔,,
002548,2021-07-30,农林牧渔,饲料,畜禽饲料
002549,2011-01-10,基础化工,化学制品,其他化学制品
002549,2011-02-09,综合,综合Ⅱ,综合Ⅲ
002549,2011-10-10,基础化工,化学制品,其他化学制品
002550,2011-02-09,医药生物,,
002550,2012-01-02,医药生物,化学制药,原料药
002550,2019-07-24,医药生物,化学制药,化学制剂
002551,2011-01-16,医药生物,,
002551,2021-07-30,医药生物,医疗器械,医疗耗材
002552,2011-02-16,,,
002552,2014-01-01,机械设备,,
002552,2021-07-30,机械设备,通用设备,金属制品
002553,2011-02-16,,,
002553,2014-01-01,汽车,,
002553,2021-07-30,汽车,汽车零部件,底盘与发动机系统
002554,2011-01-10,,,
002554,2011-02-16,,,
002554,2011-10-10,,,
002554,2021-07-30,石油石化,油服工程,油气及炼化工程
002555,2011-02-21,,,
002555,2014-01-01,汽车,,
002555,2014-07-01,传媒,,
002555,2017-06-29,传媒,,
002555,2021-07-30,传媒,游戏Ⅱ,游戏Ⅲ
002556,2011-01-10,基础化工,,
002556,2011-02-21,商贸零售,,
002556,2011-10-10,基础化工,,
002556,2021-07-30,农林牧渔,农业综合Ⅱ,农业综合Ⅲ
002557,2011-01-10,食品饮料,食品加工,其他食品
002557,2011-02-21,食品饮料,,
002557,2011-10-10,食品饮料,食品加工,其他食品
002557,2021-07-30,食品饮料,休闲食品,零食
002558,2011-01-21,社会服务,,
002558,2017-05-22,传媒,,
002558,2021-07-30,传媒,游戏Ⅱ,游戏Ⅲ
002559,2011-02-23,,,
002559,2014-01-01,机械设备,通用设备,机床工具
002560,2011-02-23,,,
002560,2014-01-01,电力设备,,
002560,2021-07-30,电力设备,电网设备,线缆部件及其他
002561,2011-02-23,商贸零售,,
002561,2014-01-01,商贸零售,一般零售,百货
002562,2011-01-02,基础化工,化学制品,其他化学制品
002562,2021-07-30,基础化工,化学制品,食品及饲料添加剂
002563,2011-01-10,纺织服饰,,
002563,2011-03-02,纺织服饰,,
002563,2011-10-10,纺织服饰,,
002563,2021-07-30,纺织服饰,服装家纺,非运动服装
002564,2011-03-02,,,
002564,2014-01-01,机械设备,专用设备,能源及重型设备
002564,2022-07-29,建筑装饰,专业工程,其他专业工程
002565,2011-01-09,轻工制造,,
002565,2021-07-30,轻工制造,包装印刷,纸包装
002566,2011-01-09,医药生物,中药Ⅱ,中药Ⅲ
002567,2011-01-16,农林牧渔,,
002567,2021-07-30,农林牧渔,饲料,畜禽饲料
002568,2011-01-10,食品饮料,食品加工,其他食品
002568,2011-03-16,食品饮料,,
002568,2011-10-10,食品饮料,食品加工,其他食品
002568,2015-10-26,食品饮料,,
002568,2021-07-30,食品饮料,非白酒,其他酒类
002569,2011-01-10,纺织服饰,,
002569,2011-03-30,纺织服饰,,
002569,2011-10-10,纺织服饰,,
002569,2021-07-30,纺织服饰,服装家纺,非运动服装
002570,2011-01-10,食品饮料,,
002570,2011-03-30,食品饮料,,
002570,2011-10-10,食品饮料,,
002570,2021-07-30,食品饮料,饮料乳品,乳品
002571,2011-01-30,轻工制造,,
002571,2021-07-30,轻工制造,家居用品,其他家居用品
002572,2011-01-30,轻工制造,,
002572,2021-07-30,轻工制造,家居用品,定制家居
002573,2011-01-11,公用事业,,
002573,2021-07-30,环保,环境治理,大气治理
002574,2011-01-10,轻工制造,,
002574,2011-04-14,轻工制造,,
002574,2011-10-10,轻工制造,,
002574,2021-07-30,纺织服饰,饰品,钟表珠宝
002575,2011-01-10,轻工制造,,
002575,2011-04-14,轻工制造,,
002575,2011-10-10,轻工制造,,
002575,2021-07-30,轻工制造,文娱用品,娱乐用品
002576,2011-04-20,,,
002576,2014-01-01,电力设备,电机Ⅱ,电机Ⅲ
002577,2011-04-20,,,
002577,2014-01-01,计算机,,
002577,2021-07-30,计算机,计算机设备,其他计算机设备
002578,2011-04-20,有色金属,,
002578,2014-01-01,有色金属,工业金属,铝
002579,2011-01-10,电子,元件,印制电路板
002579,2011-04-26,电子,,
002579,2011-10-10,电子,元件,印制电路板
002580,2011-04-26,,,
002580,2014-01-01,电力设备,,
002580,2021-07-30,电力设备,电池,蓄电池及其他电池
002581,2011-01-05,基础化工,化学制品,其他化学制品
002581,2017-05-26,医药生物,,
002581,2021-07-30,医药生物,生物制品,其他生物制品
002582,2011-01-10,食品饮料,食品加工,其他食品
002582,2011-05-12,食品饮料,,
002582,2011-10-10,食品饮料,食品加工,其他食品
002582,2021-07-30,食品饮料,休闲食品,零食
002583,2011-05-18,,,
002583,2014-01-01,通信,,
002583,2021-07-30,通信,通信设备,通信网络设备及器件
002584,2011-01-25,基础化工,化学制品,其他化学制品
002584,2021-07-30,电子,电子化学品Ⅱ,电子化学品Ⅲ
002585,2011-01-25,轻工制造,,
002585,2021-07-30,基础化工,塑料,膜材料
002586,2011-05-25,,,
002586,2011-10-10,,,
002586,2014-01-01,建筑装饰,,
002586,2021-07-30,建筑装饰,基础建设,基建市政工程
002587,2011-01-10,电子,光学光电子,LED
002587,2011-06-01,电子,半导体,分立器件
002587,2011-10-10,电子,光学光电子,LED
002588,2011-01-10,基础化工,,
002588,2011-06-01,基础化工,,
002588,2011-10-10,基础化工,,
002588,2021-07-30,基础化工,农化制品,复合肥
002589,2011-01-01,医药生物,,
002589,2021-07-30,医药生物,医药商业,医药流通
002590,2011-06-01,,,
002590,2014-01-01,汽车,,
002590,2021-07-30,汽车,汽车零部件,底盘与发动机系统
002591,2011-06-09,基础化工,,
002591,2014-01-01,基础化工,化学制品,其他化学制品
002591,2018-07-13,传媒,,
002591,2021-07-30,传媒,广告营销,营销代理
002591,2022-07-29,基础化工,化学制品,其他化学制品
002592,2011-06-09,,,
002592,2014-01-01,汽车,,
002592,2021-07-30,汽车,汽车零部件,底盘与发动机系统
002593,2011-06-16,,,
002593,2014-01-01,汽车,,
002593,2019-07-24,建筑装饰,专业工程,钢结构
002594,2011-06-21,,,
002594,2014-01-01,汽车,,
002594,2021-07-30,汽车,乘用车,电动乘用车
002595,2011-06-16,,,
002595,2011-10-10,,,
002595,2014-01-01,机械设备,通用设备,磨具磨料
002595,2017-06-29,机械设备,专用设备,其他专用设备
002596,2011-06-22,,,
002596,2014-01-01,建筑材料,装修建材,其他建材
002596,2021-07-30,建筑材料,水泥,水泥制品
002597,2011-01-29,基础化工,化学制品,其他化学制品
002597,2020-11-15,食品饮料,食品加工,其他食品
002597,2021-07-30,基础化工,化学制品,食品及饲料添加剂
002598,2011-06-29,,,
002598,2014-01-01,机械设备,通用设备,其他通用设备
002599,2011-01-06,轻工制造,,
002599,2021-07-30,轻工制造,包装印刷,印刷
002600,2011-01-06,有色金属,金属新材料,磁性材料
002600,2018-07-13,电子,,
002600,2021-07-30,电子,消费电子,消费电子零部件及组装
002601,2011-01-06,基础化工,化学制品,其他化学制品
002601,2021-07-30,基础化工,化学原料,钛白粉
002602,2011-07-13,,,
002602,2014-01-01,汽车,,
002602,2017-06-29,传媒,,
002602,2021-07-30,传媒,游戏Ⅱ,游戏Ⅲ
002603,2011-01-19,医药生物,中药Ⅱ,中药Ⅲ
002604,2011-01-10,农林牧渔,农产品加工,其他农产品加工
002604,2011-07-20,食品饮料,,
002604,2011-10-10,农林牧渔,农产品加工,其他农产品加工
002605,2011-01-10,轻工制造,,
002605,2011-07-26,轻工制造,,
002605,2011-10-10,轻工制造,,
002605,2021-07-30,轻工制造,文娱用品,娱乐用品
002605,2021-09-17,传媒,游戏Ⅱ,游戏Ⅲ
002606,2011-07-28,,,
002606,2014-01-01,电力设备,,
002606,2021-07-30,电力设备,电网设备,线缆部件及其他
002607,2011-07-29,,,
002607,2014-01-01,汽车,,
002607,2019-05-13,传媒,,
002607,2021-07-30,社会服务,教育,培训教育
002608,2011-08-02,,,
002608,2014-01-01,国防军工,航海装备Ⅱ,航海装备Ⅲ
002608,2018-07-13,公用事业,电力,火力发电
002609,2011-08-03,,,
002609,2014-01-01,计算机,,
002609,2021-07-30,计算机,IT服务Ⅱ,IT服务Ⅲ
002610,2011-08-03,,,
002610,2014-01-01,电力设备,,
002610,2019-07-24,公用事业,,
002610,2021-07-30,电力设备,光伏设备,光伏辅材
002611,2011-08-17,,,
002611,2014-01-01,机械设备,专用设备,印刷包装机械
002611,2018-07-13,汽车,,
002611,2020-06-17,机械设备,专用设备,印刷包装机械
